time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-29 00:00:00+00:00,1.0,1.0,6,1
2023-03-30 00:00:00+00:00,1.0,1.0,3,2
2023-04-01 00:00:00+00:00,,,3,1
2023-04-02 00:00:00+00:00,,,2,2
2023-04-03 00:00:00+00:00,,,32,8
2023-04-04 00:00:00+00:00,2.0,1.0,12,4
2023-04-05 00:00:00+00:00,,,10,3
2023-04-06 00:00:00+00:00,1.0,1.0,8,4
2023-04-07 00:00:00+00:00,1.0,1.0,9,4
2023-04-08 00:00:00+00:00,,,11,4
2023-04-09 00:00:00+00:00,,,3,2
2023-04-10 00:00:00+00:00,,,5,3
2023-04-11 00:00:00+00:00,,,4,3
