time_iso8601,stars_cumulative
2021-10-22 00:00:00+00:00,2
2021-10-26 00:00:00+00:00,3
2021-10-28 00:00:00+00:00,4
2021-12-02 00:00:00+00:00,5
2021-12-03 00:00:00+00:00,6
2021-12-27 00:00:00+00:00,7
2022-01-08 00:00:00+00:00,8
2022-03-14 00:00:00+00:00,9
2022-04-01 00:00:00+00:00,10
2022-04-14 00:00:00+00:00,11
2022-06-06 00:00:00+00:00,12
2022-07-06 00:00:00+00:00,13
2022-08-18 00:00:00+00:00,14
2022-10-15 00:00:00+00:00,15
2022-11-11 00:00:00+00:00,16
2023-02-14 00:00:00+00:00,17
