time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,1.0,1.0,39,11
2025-04-01 00:00:00+00:00,2.0,1.0,44,11
2025-04-02 00:00:00+00:00,,,17,8
2025-04-03 00:00:00+00:00,2.0,1.0,28,10
2025-04-04 00:00:00+00:00,4.0,3.0,16,4
2025-04-05 00:00:00+00:00,2.0,1.0,2,2
2025-04-06 00:00:00+00:00,3.0,3.0,16,12
2025-04-07 00:00:00+00:00,2.0,1.0,25,9
2025-04-08 00:00:00+00:00,2.0,2.0,52,12
2025-04-09 00:00:00+00:00,4.0,2.0,24,8
2025-04-10 00:00:00+00:00,,,21,11
2025-04-11 00:00:00+00:00,2.0,1.0,3,3
2025-04-12 00:00:00+00:00,,,15,7
2025-04-13 00:00:00+00:00,2.0,1.0,6,6
