time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-25 00:00:00+00:00,3.0,2.0,13,6
2025-06-26 00:00:00+00:00,2.0,2.0,29,10
2025-06-27 00:00:00+00:00,2.0,1.0,35,7
2025-06-28 00:00:00+00:00,1.0,1.0,9,5
2025-06-29 00:00:00+00:00,3.0,2.0,8,3
2025-06-30 00:00:00+00:00,,,13,6
2025-07-01 00:00:00+00:00,7.0,4.0,13,6
2025-07-02 00:00:00+00:00,,,32,8
2025-07-03 00:00:00+00:00,4.0,3.0,23,7
2025-07-04 00:00:00+00:00,2.0,2.0,22,7
2025-07-05 00:00:00+00:00,3.0,2.0,19,6
2025-07-06 00:00:00+00:00,1.0,1.0,6,6
2025-07-07 00:00:00+00:00,4.0,2.0,53,12
2025-07-08 00:00:00+00:00,1.0,1.0,20,11
