time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-29 00:00:00+00:00,3.0,3.0,47,14
2023-05-30 00:00:00+00:00,1.0,1.0,5,5
2023-05-31 00:00:00+00:00,,,16,8
2023-06-01 00:00:00+00:00,2.0,2.0,36,8
2023-06-02 00:00:00+00:00,1.0,1.0,79,8
2023-06-03 00:00:00+00:00,1.0,1.0,9,2
2023-06-04 00:00:00+00:00,1.0,1.0,104,12
2023-06-05 00:00:00+00:00,2.0,2.0,64,10
2023-06-06 00:00:00+00:00,3.0,3.0,30,11
2023-06-07 00:00:00+00:00,1.0,1.0,13,8
2023-06-08 00:00:00+00:00,1.0,1.0,125,16
2023-06-09 00:00:00+00:00,1.0,1.0,11,8
2023-06-10 00:00:00+00:00,1.0,1.0,25,9
2023-06-11 00:00:00+00:00,,,6,5
