time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-24 00:00:00+00:00,,,21,6
2025-05-25 00:00:00+00:00,2.0,1.0,10,6
2025-05-26 00:00:00+00:00,,,59,14
2025-05-27 00:00:00+00:00,3.0,2.0,46,15
2025-05-28 00:00:00+00:00,,,33,12
2025-05-29 00:00:00+00:00,1.0,1.0,48,12
2025-05-30 00:00:00+00:00,3.0,2.0,9,3
2025-05-31 00:00:00+00:00,1.0,1.0,9,6
2025-06-01 00:00:00+00:00,2.0,1.0,44,7
2025-06-02 00:00:00+00:00,,,7,7
2025-06-03 00:00:00+00:00,10.0,5.0,59,10
2025-06-04 00:00:00+00:00,1.0,1.0,66,12
2025-06-05 00:00:00+00:00,2.0,1.0,39,10
2025-06-06 00:00:00+00:00,1.0,1.0,6,6
