time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,1.0,1.0,20,5
2024-08-05 00:00:00+00:00,1.0,1.0,29,7
2024-08-06 00:00:00+00:00,,,54,17
2024-08-07 00:00:00+00:00,,,36,17
2024-08-08 00:00:00+00:00,,,33,11
2024-08-09 00:00:00+00:00,,,93,10
2024-08-10 00:00:00+00:00,2.0,2.0,13,5
2024-08-11 00:00:00+00:00,2.0,2.0,11,9
2024-08-12 00:00:00+00:00,,,44,12
2024-08-13 00:00:00+00:00,,,79,14
2024-08-14 00:00:00+00:00,,,54,14
2024-08-15 00:00:00+00:00,,,36,10
2024-08-16 00:00:00+00:00,,,48,9
2024-08-17 00:00:00+00:00,,,9,4
