time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,1.0,1.0,10,7
2025-10-15 00:00:00+00:00,2.0,2.0,14,5
2025-10-16 00:00:00+00:00,1.0,1.0,5,2
2025-10-17 00:00:00+00:00,9.0,6.0,16,11
2025-10-18 00:00:00+00:00,2.0,2.0,8,3
2025-10-19 00:00:00+00:00,,,5,3
2025-10-20 00:00:00+00:00,1.0,1.0,9,6
2025-10-21 00:00:00+00:00,,,46,10
2025-10-22 00:00:00+00:00,2.0,2.0,19,9
2025-10-23 00:00:00+00:00,2.0,2.0,88,12
2025-10-24 00:00:00+00:00,1.0,1.0,8,4
2025-10-25 00:00:00+00:00,,,22,8
2025-10-26 00:00:00+00:00,,,2,2
2025-10-27 00:00:00+00:00,,,11,5
