time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-19 00:00:00+00:00,1.0,1.0,23,6
2024-01-20 00:00:00+00:00,,,30,8
2024-01-21 00:00:00+00:00,1.0,1.0,11,7
2024-01-22 00:00:00+00:00,3.0,3.0,43,8
2024-01-23 00:00:00+00:00,1.0,1.0,14,8
2024-01-24 00:00:00+00:00,1.0,1.0,98,8
2024-01-25 00:00:00+00:00,,,51,10
2024-01-26 00:00:00+00:00,1.0,1.0,13,6
2024-01-27 00:00:00+00:00,1.0,1.0,30,8
2024-01-28 00:00:00+00:00,,,69,7
2024-01-29 00:00:00+00:00,4.0,4.0,115,8
2024-01-30 00:00:00+00:00,1.0,1.0,88,12
2024-01-31 00:00:00+00:00,1.0,1.0,10,5
2024-02-01 00:00:00+00:00,1.0,1.0,122,10
