time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-07 00:00:00+00:00,1,1,117,25
2023-03-08 00:00:00+00:00,10,6,83,18
2023-03-09 00:00:00+00:00,1,1,103,16
2023-03-10 00:00:00+00:00,2,2,62,13
2023-03-11 00:00:00+00:00,3,2,29,11
2023-03-12 00:00:00+00:00,1,1,37,13
2023-03-13 00:00:00+00:00,3,2,61,17
2023-03-14 00:00:00+00:00,3,1,47,13
2023-03-15 00:00:00+00:00,6,4,63,14
2023-03-16 00:00:00+00:00,7,4,148,8
2023-03-17 00:00:00+00:00,1,1,62,11
2023-03-18 00:00:00+00:00,1,1,44,13
2023-03-19 00:00:00+00:00,1,1,17,7
2023-03-20 00:00:00+00:00,5,3,12,6
