time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-31 00:00:00+00:00,1,1,21,11
2026-04-01 00:00:00+00:00,6,5,53,19
2026-04-02 00:00:00+00:00,1,1,27,11
2026-04-03 00:00:00+00:00,2,2,9,4
2026-04-04 00:00:00+00:00,0,0,12,6
2026-04-05 00:00:00+00:00,1,1,29,7
2026-04-06 00:00:00+00:00,5,5,8,4
2026-04-07 00:00:00+00:00,2,2,14,8
2026-04-08 00:00:00+00:00,1,1,36,12
2026-04-09 00:00:00+00:00,1,1,36,16
2026-04-10 00:00:00+00:00,1,1,12,8
2026-04-11 00:00:00+00:00,4,4,13,8
2026-04-12 00:00:00+00:00,2,1,44,11
2026-04-13 00:00:00+00:00,0,0,15,9
