time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-29 00:00:00+00:00,1.0,1.0,48,12
2025-05-30 00:00:00+00:00,3.0,2.0,9,3
2025-05-31 00:00:00+00:00,1.0,1.0,9,6
2025-06-01 00:00:00+00:00,2.0,1.0,44,7
2025-06-02 00:00:00+00:00,,,7,7
2025-06-03 00:00:00+00:00,10.0,5.0,59,10
2025-06-04 00:00:00+00:00,1.0,1.0,66,12
2025-06-05 00:00:00+00:00,2.0,1.0,39,10
2025-06-06 00:00:00+00:00,1.0,1.0,6,6
2025-06-07 00:00:00+00:00,2.0,1.0,14,6
2025-06-08 00:00:00+00:00,1.0,1.0,50,10
2025-06-09 00:00:00+00:00,2.0,1.0,90,14
2025-06-10 00:00:00+00:00,3.0,3.0,93,20
2025-06-11 00:00:00+00:00,5.0,4.0,25,12
