referrer,views_total,views_unique
github.com,187,44
Google,74,20
DuckDuckGo,28,1
harfang3d.com,27,16
youtube.com,20,8
harfang3d.itch.io,9,3
Bing,4,2
paperswithcode.com,3,1
cn.bing.com,3,1
Baidu,1,1
