time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,10,9,5,4
2026-08-30 00:00:00+00:00,19,14,4,3
2026-08-31 00:00:00+00:00,3,3,5,4
2026-09-01 00:00:00+00:00,3,3,4,2
2026-09-02 00:00:00+00:00,5,4,3,2
2026-09-03 00:00:00+00:00,3,3,6,5
2026-09-04 00:00:00+00:00,86,4,8,5
2026-09-05 00:00:00+00:00,0,0,3,3
2026-09-06 00:00:00+00:00,0,0,8,6
2026-09-07 00:00:00+00:00,5,4,3,3
2026-09-08 00:00:00+00:00,3,3,14,4
2026-09-09 00:00:00+00:00,0,0,21,9
2026-09-10 00:00:00+00:00,3,3,11,4
2026-09-11 00:00:00+00:00,2,2,8,5
