time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-20 00:00:00+00:00,1,1,8,4
2026-02-21 00:00:00+00:00,2,2,8,6
2026-02-22 00:00:00+00:00,1,1,16,9
2026-02-23 00:00:00+00:00,2,1,29,5
2026-02-24 00:00:00+00:00,0,0,4,3
2026-02-25 00:00:00+00:00,5,5,31,7
2026-02-26 00:00:00+00:00,4,3,63,7
2026-02-27 00:00:00+00:00,0,0,5,5
2026-02-28 00:00:00+00:00,3,2,7,4
2026-03-01 00:00:00+00:00,0,0,7,5
2026-03-02 00:00:00+00:00,3,2,7,7
2026-03-03 00:00:00+00:00,1,1,12,9
2026-03-04 00:00:00+00:00,3,2,19,16
2026-03-05 00:00:00+00:00,4,2,73,12
