time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-02 00:00:00+00:00,,,15,6
2025-09-03 00:00:00+00:00,,,16,11
2025-09-04 00:00:00+00:00,1.0,1.0,11,8
2025-09-05 00:00:00+00:00,,,4,3
2025-09-06 00:00:00+00:00,,,7,4
2025-09-07 00:00:00+00:00,1.0,1.0,12,4
2025-09-08 00:00:00+00:00,,,11,7
2025-09-09 00:00:00+00:00,2.0,2.0,40,16
2025-09-10 00:00:00+00:00,2.0,2.0,12,7
2025-09-11 00:00:00+00:00,,,3,3
2025-09-12 00:00:00+00:00,,,17,6
2025-09-13 00:00:00+00:00,1.0,1.0,8,5
2025-09-14 00:00:00+00:00,,,22,10
2025-09-15 00:00:00+00:00,,,46,7
