time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-25 00:00:00+00:00,2.0,2.0,32,13
2023-02-26 00:00:00+00:00,1.0,1.0,9,2
2023-02-27 00:00:00+00:00,2.0,2.0,19,12
2023-02-28 00:00:00+00:00,2.0,2.0,22,10
2023-03-01 00:00:00+00:00,1.0,1.0,61,9
2023-03-02 00:00:00+00:00,5.0,3.0,20,15
2023-03-03 00:00:00+00:00,3.0,2.0,54,14
2023-03-04 00:00:00+00:00,1.0,1.0,198,5
2023-03-05 00:00:00+00:00,,,100,11
2023-03-06 00:00:00+00:00,4.0,3.0,53,11
2023-03-07 00:00:00+00:00,1.0,1.0,117,25
2023-03-08 00:00:00+00:00,10.0,6.0,83,18
2023-03-09 00:00:00+00:00,1.0,1.0,103,16
2023-03-10 00:00:00+00:00,2.0,2.0,60,11
