time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-04 00:00:00+00:00,4.0,4.0,76,12
2023-04-05 00:00:00+00:00,1.0,1.0,43,12
2023-04-06 00:00:00+00:00,,,35,10
2023-04-07 00:00:00+00:00,3.0,3.0,51,11
2023-04-08 00:00:00+00:00,1.0,1.0,12,6
2023-04-09 00:00:00+00:00,1.0,1.0,64,10
2023-04-10 00:00:00+00:00,2.0,1.0,89,29
2023-04-11 00:00:00+00:00,2.0,1.0,67,8
2023-04-12 00:00:00+00:00,,,67,13
2023-04-13 00:00:00+00:00,4.0,3.0,27,7
2023-04-14 00:00:00+00:00,1.0,1.0,27,14
2023-04-15 00:00:00+00:00,2.0,1.0,10,8
2023-04-16 00:00:00+00:00,1.0,1.0,10,6
2023-04-17 00:00:00+00:00,4.0,3.0,26,8
