time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-27 00:00:00+00:00,,,183,21
2024-06-28 00:00:00+00:00,,,106,16
2024-06-29 00:00:00+00:00,,,22,7
2024-06-30 00:00:00+00:00,,,211,7
2024-07-01 00:00:00+00:00,,,30,5
2024-07-02 00:00:00+00:00,1.0,1.0,144,14
2024-07-03 00:00:00+00:00,,,85,18
2024-07-04 00:00:00+00:00,1.0,1.0,147,12
2024-07-05 00:00:00+00:00,,,71,12
2024-07-06 00:00:00+00:00,,,52,9
2024-07-07 00:00:00+00:00,,,32,8
2024-07-08 00:00:00+00:00,,,73,8
2024-07-09 00:00:00+00:00,,,152,14
2024-07-10 00:00:00+00:00,1.0,1.0,74,18
