time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-20 00:00:00+00:00,1.0,1.0,92,11
2023-08-21 00:00:00+00:00,,,87,16
2023-08-22 00:00:00+00:00,2.0,2.0,125,14
2023-08-23 00:00:00+00:00,1.0,1.0,33,10
2023-08-24 00:00:00+00:00,3.0,3.0,133,10
2023-08-25 00:00:00+00:00,,,29,8
2023-08-26 00:00:00+00:00,1.0,1.0,66,9
2023-08-27 00:00:00+00:00,2.0,2.0,4,3
2023-08-28 00:00:00+00:00,1.0,1.0,127,39
2023-08-29 00:00:00+00:00,5.0,5.0,134,34
2023-08-30 00:00:00+00:00,1.0,1.0,38,19
2023-08-31 00:00:00+00:00,1.0,1.0,135,18
2023-09-01 00:00:00+00:00,2.0,2.0,63,12
2023-09-02 00:00:00+00:00,2.0,2.0,10,8
