time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-06 00:00:00+00:00,1,1,9,6
2026-03-07 00:00:00+00:00,1,1,5,5
2026-03-08 00:00:00+00:00,0,0,9,6
2026-03-09 00:00:00+00:00,0,0,9,4
2026-03-10 00:00:00+00:00,1,1,20,7
2026-03-11 00:00:00+00:00,1,1,33,12
2026-03-12 00:00:00+00:00,3,2,19,8
2026-03-13 00:00:00+00:00,5,5,37,11
2026-03-14 00:00:00+00:00,0,0,9,6
2026-03-15 00:00:00+00:00,4,3,9,5
2026-03-16 00:00:00+00:00,8,6,39,13
2026-03-17 00:00:00+00:00,0,0,35,17
2026-03-18 00:00:00+00:00,2,2,35,18
2026-03-19 00:00:00+00:00,4,3,39,14
