time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-20 00:00:00+00:00,0,0,28,6
2026-01-21 00:00:00+00:00,2,2,29,10
2026-01-22 00:00:00+00:00,2,1,19,7
2026-01-23 00:00:00+00:00,0,0,23,10
2026-01-24 00:00:00+00:00,3,3,11,10
2026-01-25 00:00:00+00:00,2,2,15,10
2026-01-26 00:00:00+00:00,1,1,21,10
2026-01-27 00:00:00+00:00,1,1,16,2
2026-01-28 00:00:00+00:00,1,1,11,6
2026-01-29 00:00:00+00:00,4,3,15,4
2026-01-30 00:00:00+00:00,1,1,11,10
2026-01-31 00:00:00+00:00,0,0,5,2
2026-02-01 00:00:00+00:00,0,0,9,7
2026-02-02 00:00:00+00:00,0,0,8,6
