time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-29 00:00:00+00:00,3.0,2.0,58,6
2025-04-30 00:00:00+00:00,,,13,6
2025-05-01 00:00:00+00:00,5.0,4.0,4,3
2025-05-02 00:00:00+00:00,1.0,1.0,10,7
2025-05-03 00:00:00+00:00,2.0,1.0,2,2
2025-05-04 00:00:00+00:00,1.0,1.0,25,9
2025-05-05 00:00:00+00:00,3.0,2.0,13,7
2025-05-06 00:00:00+00:00,,,16,11
2025-05-07 00:00:00+00:00,3.0,2.0,15,11
2025-05-08 00:00:00+00:00,1.0,1.0,24,8
2025-05-09 00:00:00+00:00,2.0,1.0,23,11
2025-05-10 00:00:00+00:00,,,65,4
2025-05-11 00:00:00+00:00,3.0,2.0,30,5
2025-05-12 00:00:00+00:00,1.0,1.0,32,12
