time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-09 00:00:00+00:00,,,79,10
2024-01-10 00:00:00+00:00,3.0,2.0,45,14
2024-01-11 00:00:00+00:00,1.0,1.0,80,14
2024-01-12 00:00:00+00:00,2.0,2.0,35,9
2024-01-13 00:00:00+00:00,2.0,2.0,17,6
2024-01-14 00:00:00+00:00,1.0,1.0,56,9
2024-01-15 00:00:00+00:00,,,59,9
2024-01-16 00:00:00+00:00,2.0,2.0,73,10
2024-01-17 00:00:00+00:00,,,124,10
2024-01-18 00:00:00+00:00,2.0,2.0,33,9
2024-01-19 00:00:00+00:00,1.0,1.0,23,6
2024-01-20 00:00:00+00:00,,,30,8
2024-01-21 00:00:00+00:00,1.0,1.0,11,7
2024-01-22 00:00:00+00:00,3.0,3.0,42,7
