time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,1.0,1.0,63,9
2024-08-19 00:00:00+00:00,,,21,8
2024-08-20 00:00:00+00:00,1.0,1.0,18,7
2024-08-21 00:00:00+00:00,,,28,10
2024-08-22 00:00:00+00:00,,,8,6
2024-08-23 00:00:00+00:00,,,19,5
2024-08-24 00:00:00+00:00,,,9,8
2024-08-25 00:00:00+00:00,,,3,3
2024-08-26 00:00:00+00:00,,,45,11
2024-08-27 00:00:00+00:00,,,10,6
2024-08-28 00:00:00+00:00,,,35,10
2024-08-29 00:00:00+00:00,,,6,5
2024-08-30 00:00:00+00:00,,,105,6
2024-08-31 00:00:00+00:00,1.0,1.0,42,4
