time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-25 00:00:00+00:00,,,93,11
2024-09-26 00:00:00+00:00,,,8,6
2024-09-27 00:00:00+00:00,1.0,1.0,47,11
2024-09-28 00:00:00+00:00,,,1,1
2024-09-29 00:00:00+00:00,,,15,8
2024-09-30 00:00:00+00:00,,,14,5
2024-10-01 00:00:00+00:00,,,15,8
2024-10-02 00:00:00+00:00,,,14,6
2024-10-03 00:00:00+00:00,,,20,12
2024-10-04 00:00:00+00:00,,,12,7
2024-10-05 00:00:00+00:00,,,21,4
2024-10-06 00:00:00+00:00,,,11,9
2024-10-07 00:00:00+00:00,,,46,13
2024-10-08 00:00:00+00:00,,,13,9
