time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-13 00:00:00+00:00,2.0,2.0,17,6
2024-01-14 00:00:00+00:00,1.0,1.0,56,9
2024-01-15 00:00:00+00:00,,,59,9
2024-01-16 00:00:00+00:00,2.0,2.0,73,10
2024-01-17 00:00:00+00:00,,,124,10
2024-01-18 00:00:00+00:00,2.0,2.0,33,9
2024-01-19 00:00:00+00:00,1.0,1.0,23,6
2024-01-20 00:00:00+00:00,,,30,8
2024-01-21 00:00:00+00:00,1.0,1.0,11,7
2024-01-22 00:00:00+00:00,3.0,3.0,43,8
2024-01-23 00:00:00+00:00,1.0,1.0,14,8
2024-01-24 00:00:00+00:00,1.0,1.0,98,8
2024-01-25 00:00:00+00:00,,,51,10
2024-01-26 00:00:00+00:00,1.0,1.0,13,6
