time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-30 00:00:00+00:00,3,2,41,12
2023-01-31 00:00:00+00:00,2,2,60,8
2023-02-01 00:00:00+00:00,2,2,29,11
2023-02-02 00:00:00+00:00,3,3,21,10
2023-02-03 00:00:00+00:00,2,2,90,7
2023-02-04 00:00:00+00:00,2,2,74,8
2023-02-05 00:00:00+00:00,1,1,38,7
2023-02-06 00:00:00+00:00,1,1,34,12
2023-02-07 00:00:00+00:00,1,1,18,11
2023-02-08 00:00:00+00:00,1,1,60,11
2023-02-09 00:00:00+00:00,1,1,46,12
2023-02-10 00:00:00+00:00,1,1,65,13
2023-02-11 00:00:00+00:00,1,1,33,12
2023-02-12 00:00:00+00:00,1,1,29,9
