time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-27 00:00:00+00:00,1.0,1.0,14,7
2023-11-28 00:00:00+00:00,1.0,1.0,27,8
2023-11-29 00:00:00+00:00,1.0,1.0,20,8
2023-11-30 00:00:00+00:00,,,37,8
2023-12-01 00:00:00+00:00,1.0,1.0,42,12
2023-12-02 00:00:00+00:00,1.0,1.0,26,5
2023-12-03 00:00:00+00:00,,,49,7
2023-12-04 00:00:00+00:00,1.0,1.0,17,5
2023-12-05 00:00:00+00:00,2.0,2.0,5,5
2023-12-06 00:00:00+00:00,2.0,2.0,25,10
2023-12-07 00:00:00+00:00,1.0,1.0,16,8
2023-12-08 00:00:00+00:00,1.0,1.0,12,4
2023-12-09 00:00:00+00:00,2.0,2.0,11,8
2023-12-10 00:00:00+00:00,2.0,2.0,7,3
