time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-20 00:00:00+00:00,1.0,1.0,25,10
2025-11-21 00:00:00+00:00,2.0,1.0,10,7
2025-11-22 00:00:00+00:00,2.0,2.0,2,2
2025-11-23 00:00:00+00:00,,,9,6
2025-11-24 00:00:00+00:00,,,5,4
2025-11-25 00:00:00+00:00,2.0,2.0,11,9
2025-11-26 00:00:00+00:00,1.0,1.0,5,2
2025-11-27 00:00:00+00:00,,,3,2
2025-11-28 00:00:00+00:00,2.0,1.0,35,13
2025-11-29 00:00:00+00:00,,,44,12
2025-11-30 00:00:00+00:00,2.0,2.0,10,5
2025-12-01 00:00:00+00:00,,,12,8
2025-12-02 00:00:00+00:00,1.0,1.0,45,15
2025-12-03 00:00:00+00:00,3.0,3.0,14,8
