time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-03 00:00:00+00:00,4,3,23,7
2025-07-04 00:00:00+00:00,2,2,22,7
2025-07-05 00:00:00+00:00,3,2,19,6
2025-07-06 00:00:00+00:00,1,1,6,6
2025-07-07 00:00:00+00:00,4,2,53,12
2025-07-08 00:00:00+00:00,1,1,21,11
2025-07-09 00:00:00+00:00,2,1,9,6
2025-07-10 00:00:00+00:00,8,2,30,7
2025-07-11 00:00:00+00:00,6,3,15,8
2025-07-12 00:00:00+00:00,5,5,3,3
2025-07-13 00:00:00+00:00,3,2,10,6
2025-07-14 00:00:00+00:00,2,2,16,3
2025-07-15 00:00:00+00:00,2,1,26,8
2025-07-16 00:00:00+00:00,1,1,27,7
