time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-10 00:00:00+00:00,,,21,11
2025-04-11 00:00:00+00:00,2.0,1.0,3,3
2025-04-12 00:00:00+00:00,,,15,7
2025-04-13 00:00:00+00:00,2.0,1.0,6,6
2025-04-14 00:00:00+00:00,,,129,16
2025-04-15 00:00:00+00:00,2.0,1.0,20,10
2025-04-16 00:00:00+00:00,2.0,2.0,43,12
2025-04-17 00:00:00+00:00,3.0,2.0,20,14
2025-04-18 00:00:00+00:00,2.0,2.0,24,10
2025-04-19 00:00:00+00:00,4.0,3.0,101,9
2025-04-20 00:00:00+00:00,1.0,1.0,28,5
2025-04-21 00:00:00+00:00,2.0,1.0,30,15
2025-04-22 00:00:00+00:00,2.0,2.0,43,13
2025-04-23 00:00:00+00:00,2.0,1.0,22,11
