time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-23 00:00:00+00:00,6,5,6,4
2026-07-24 00:00:00+00:00,0,0,5,4
2026-07-25 00:00:00+00:00,1,1,6,4
2026-07-26 00:00:00+00:00,4,4,21,8
2026-07-27 00:00:00+00:00,0,0,8,4
2026-07-28 00:00:00+00:00,5,4,3,3
2026-07-29 00:00:00+00:00,3,3,33,6
2026-07-30 00:00:00+00:00,3,1,9,4
2026-07-31 00:00:00+00:00,1,1,2,2
2026-08-01 00:00:00+00:00,1,1,0,0
2026-08-02 00:00:00+00:00,0,0,2,2
2026-08-03 00:00:00+00:00,1,1,11,6
2026-08-04 00:00:00+00:00,3,3,21,10
2026-08-05 00:00:00+00:00,3,3,25,8
