time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-13 00:00:00+00:00,2.0,1.0,21,8
2025-05-14 00:00:00+00:00,,,16,9
2025-05-15 00:00:00+00:00,3.0,2.0,19,7
2025-05-16 00:00:00+00:00,,,33,5
2025-05-17 00:00:00+00:00,5.0,4.0,25,13
2025-05-18 00:00:00+00:00,6.0,3.0,51,8
2025-05-19 00:00:00+00:00,4.0,3.0,22,14
2025-05-20 00:00:00+00:00,3.0,2.0,24,11
2025-05-21 00:00:00+00:00,3.0,2.0,46,10
2025-05-22 00:00:00+00:00,,,12,4
2025-05-23 00:00:00+00:00,3.0,2.0,36,13
2025-05-24 00:00:00+00:00,,,21,6
2025-05-25 00:00:00+00:00,2.0,1.0,10,6
2025-05-26 00:00:00+00:00,,,58,13
