time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-24 00:00:00+00:00,2,2,6,5
2026-05-25 00:00:00+00:00,2,2,7,6
2026-05-26 00:00:00+00:00,1,1,16,5
2026-05-27 00:00:00+00:00,3,2,11,5
2026-05-28 00:00:00+00:00,0,0,5,5
2026-05-29 00:00:00+00:00,0,0,5,2
2026-05-30 00:00:00+00:00,0,0,5,3
2026-05-31 00:00:00+00:00,17,15,3,3
2026-06-01 00:00:00+00:00,2,2,13,6
2026-06-02 00:00:00+00:00,0,0,6,6
2026-06-03 00:00:00+00:00,5,4,3,3
2026-06-04 00:00:00+00:00,0,0,3,3
2026-06-05 00:00:00+00:00,4,4,17,5
2026-06-06 00:00:00+00:00,1,1,5,5
