time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-26 00:00:00+00:00,,,45,11
2024-08-27 00:00:00+00:00,,,10,6
2024-08-28 00:00:00+00:00,,,35,10
2024-08-29 00:00:00+00:00,,,6,5
2024-08-30 00:00:00+00:00,,,105,6
2024-08-31 00:00:00+00:00,1.0,1.0,51,5
2024-09-01 00:00:00+00:00,1.0,1.0,10,9
2024-09-02 00:00:00+00:00,,,75,14
2024-09-03 00:00:00+00:00,,,80,17
2024-09-04 00:00:00+00:00,,,68,9
2024-09-05 00:00:00+00:00,,,18,11
2024-09-06 00:00:00+00:00,,,124,11
2024-09-07 00:00:00+00:00,,,33,6
2024-09-08 00:00:00+00:00,,,2,2
