time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-18 00:00:00+00:00,,,3,3
2025-01-19 00:00:00+00:00,,,5,3
2025-01-20 00:00:00+00:00,1.0,1.0,66,9
2025-01-21 00:00:00+00:00,1.0,1.0,29,15
2025-01-22 00:00:00+00:00,,,42,9
2025-01-23 00:00:00+00:00,,,47,13
2025-01-24 00:00:00+00:00,1.0,1.0,12,5
2025-01-25 00:00:00+00:00,,,25,11
2025-01-26 00:00:00+00:00,,,27,8
2025-01-27 00:00:00+00:00,,,6,4
2025-01-28 00:00:00+00:00,,,8,6
2025-01-29 00:00:00+00:00,3.0,1.0,8,6
2025-01-30 00:00:00+00:00,2.0,2.0,17,8
2025-01-31 00:00:00+00:00,4.0,4.0,29,5
