time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-24 00:00:00+00:00,2.0,2.0,31,6
2023-10-25 00:00:00+00:00,1.0,1.0,88,13
2023-10-26 00:00:00+00:00,,,21,11
2023-10-27 00:00:00+00:00,2.0,2.0,40,10
2023-10-28 00:00:00+00:00,1.0,1.0,4,3
2023-10-29 00:00:00+00:00,,,22,9
2023-10-30 00:00:00+00:00,1.0,1.0,26,10
2023-10-31 00:00:00+00:00,1.0,1.0,11,6
2023-11-01 00:00:00+00:00,,,24,4
2023-11-02 00:00:00+00:00,1.0,1.0,31,8
2023-11-03 00:00:00+00:00,2.0,2.0,171,7
2023-11-04 00:00:00+00:00,,,11,7
2023-11-05 00:00:00+00:00,4.0,4.0,21,7
2023-11-06 00:00:00+00:00,2.0,2.0,17,6
