time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-23 00:00:00+00:00,2,2,28,6
2026-04-24 00:00:00+00:00,1,1,8,6
2026-04-25 00:00:00+00:00,3,3,22,7
2026-04-26 00:00:00+00:00,5,5,7,3
2026-04-27 00:00:00+00:00,2,2,4,4
2026-04-28 00:00:00+00:00,5,5,10,5
2026-04-29 00:00:00+00:00,0,0,39,7
2026-04-30 00:00:00+00:00,4,3,20,9
2026-05-01 00:00:00+00:00,9,7,7,4
2026-05-02 00:00:00+00:00,6,6,6,6
2026-05-03 00:00:00+00:00,8,6,3,2
2026-05-04 00:00:00+00:00,13,11,6,4
2026-05-05 00:00:00+00:00,6,4,8,7
2026-05-06 00:00:00+00:00,0,0,15,11
