time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-05 00:00:00+00:00,2.0,1.0,29,8
2025-08-06 00:00:00+00:00,,,15,8
2025-08-07 00:00:00+00:00,2.0,1.0,27,11
2025-08-08 00:00:00+00:00,2.0,2.0,25,6
2025-08-09 00:00:00+00:00,2.0,1.0,5,4
2025-08-10 00:00:00+00:00,1.0,1.0,28,7
2025-08-11 00:00:00+00:00,2.0,1.0,7,4
2025-08-12 00:00:00+00:00,6.0,3.0,18,11
2025-08-13 00:00:00+00:00,4.0,3.0,9,6
2025-08-14 00:00:00+00:00,1.0,1.0,33,12
2025-08-15 00:00:00+00:00,,,6,5
2025-08-16 00:00:00+00:00,,,15,9
2025-08-17 00:00:00+00:00,,,4,3
2025-08-18 00:00:00+00:00,,,5,4
