time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-12 00:00:00+00:00,,,14,7
2024-11-13 00:00:00+00:00,,,12,4
2024-11-14 00:00:00+00:00,,,41,16
2024-11-15 00:00:00+00:00,1.0,1.0,35,17
2024-11-16 00:00:00+00:00,,,1,1
2024-11-17 00:00:00+00:00,,,12,8
2024-11-18 00:00:00+00:00,2.0,2.0,16,11
2024-11-19 00:00:00+00:00,,,19,13
2024-11-20 00:00:00+00:00,1.0,1.0,34,27
2024-11-21 00:00:00+00:00,,,27,11
2024-11-22 00:00:00+00:00,1.0,1.0,19,9
2024-11-23 00:00:00+00:00,,,41,9
2024-11-24 00:00:00+00:00,,,30,8
2024-11-25 00:00:00+00:00,,,7,5
