time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-30 00:00:00+00:00,,,14,7
2024-05-31 00:00:00+00:00,1.0,1.0,5,2
2024-06-01 00:00:00+00:00,1.0,1.0,18,6
2024-06-02 00:00:00+00:00,1.0,1.0,17,11
2024-06-03 00:00:00+00:00,3.0,3.0,62,9
2024-06-04 00:00:00+00:00,1.0,1.0,21,11
2024-06-05 00:00:00+00:00,1.0,1.0,55,12
2024-06-06 00:00:00+00:00,,,61,10
2024-06-07 00:00:00+00:00,2.0,2.0,25,8
2024-06-08 00:00:00+00:00,1.0,1.0,29,9
2024-06-09 00:00:00+00:00,,,13,7
2024-06-10 00:00:00+00:00,2.0,2.0,43,16
2024-06-11 00:00:00+00:00,1.0,1.0,51,15
2024-06-12 00:00:00+00:00,2.0,2.0,35,9
