time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-18 00:00:00+00:00,,,27,7
2024-10-19 00:00:00+00:00,,,4,4
2024-10-20 00:00:00+00:00,1.0,1.0,14,8
2024-10-21 00:00:00+00:00,2.0,2.0,109,6
2024-10-22 00:00:00+00:00,1.0,1.0,48,8
2024-10-23 00:00:00+00:00,,,49,12
2024-10-24 00:00:00+00:00,,,38,9
2024-10-25 00:00:00+00:00,,,65,8
2024-10-26 00:00:00+00:00,,,20,5
2024-10-27 00:00:00+00:00,,,9,6
2024-10-28 00:00:00+00:00,,,12,8
2024-10-29 00:00:00+00:00,1.0,1.0,22,6
2024-10-30 00:00:00+00:00,,,12,5
2024-10-31 00:00:00+00:00,,,11,5
