time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-13 00:00:00+00:00,3.0,3.0,20,6
2025-12-14 00:00:00+00:00,,,14,7
2025-12-15 00:00:00+00:00,2.0,1.0,9,5
2025-12-16 00:00:00+00:00,1.0,1.0,6,5
2025-12-17 00:00:00+00:00,,,9,8
2025-12-18 00:00:00+00:00,1.0,1.0,29,11
2025-12-19 00:00:00+00:00,2.0,2.0,24,10
2025-12-20 00:00:00+00:00,1.0,1.0,10,4
2025-12-21 00:00:00+00:00,,,7,6
2025-12-22 00:00:00+00:00,3.0,3.0,17,10
2025-12-23 00:00:00+00:00,1.0,1.0,9,7
2025-12-24 00:00:00+00:00,,,24,7
2025-12-25 00:00:00+00:00,1.0,1.0,14,9
2025-12-26 00:00:00+00:00,1.0,1.0,4,2
